# The text every study page drew before the families migrated
#
# Recorded from commit a0c8900 - the atlas as 1.11.0 shipped it, with
# each family placing its own labels - by a dump of the three passes'
# own decisions: the star pass's placements, the deep-sky labels at
# their published bounds, and the constellation names on their
# anchors. It is frozen evidence and no target regenerates it: the
# code that produced it is not checked out any more.
#
# One line per drawn label: page, family, catalogue id, box x, y,
# width, height, and the text. Boxes are measured text, so this is a
# fact about the machine that recorded it (macOS 15.5, aarch64,
# Homebrew OpenJDK 21) as well as about the atlas.
#
# juranometria.tool.labels.LabelStudyMain reads it to report what the
# migration changed, page by page.
orion-90-observer	star	TYC 1920-2194-1	152.44	49.71	47.00	14.00	Pollux β
orion-90-observer	star	TYC 1859-1470-1	468.18	66.46	47.00	14.00	Elnath β
orion-90-observer	star	TYC 4766-2450-1	445.54	354.90	52.00	14.00	Alnilam ε
orion-90-observer	star	TYC 6532-5001-1	236.88	609.18	47.00	14.00	Wezen δ
orion-90-observer	star	TYC 2457-2407-1	183.69	11.85	51.00	14.00	Castor α
orion-90-observer	star	TYC 5938-2918-1	337.82	517.20	53.00	14.00	Mirzam β
orion-90-observer	star	TYC 1329-1746-1	301.90	183.76	50.00	14.00	Alhena γ
orion-90-observer	star	TYC 5351-760-1	418.29	435.50	42.00	14.00	Saiph κ
orion-90-observer	star	TYC 58-1618-1	822.71	300.26	12.00	14.00	α
orion-90-observer	star	TYC 5920-1685-1	453.49	513.84	12.00	14.00	α
orion-90-observer	star	TYC 7064-1357-1	438.73	676.50	12.00	14.00	α
orion-90-observer	star	TYC 2391-1446-1	530.86	18.26	8.00	14.00	ι
orion-90-observer	star	TYC 4759-1671-1	512.28	391.89	11.00	14.00	β
orion-90-observer	star	TYC 6555-3245-1	91.47	605.08	11.00	14.00	ρ
orion-90-observer	star	TYC 5928-1657-1	463.67	542.50	11.00	14.00	β
orion-90-observer	star	TYC 1800-2202-1	695.08	99.64	11.00	14.00	η
orion-90-observer	star	TYC 764-2774-1	177.81	259.62	11.00	14.00	β
orion-90-observer	star	TYC 2361-2820-1	670.57	19.83	11.00	14.00	ζ
orion-90-observer	star	TYC 1878-1429-1	338.62	124.68	11.00	14.00	μ
orion-90-observer	star	TYC 1310-2697-1	442.11	140.72	11.00	14.00	ζ
orion-90-observer	star	TYC 5311-1285-1	677.61	477.65	10.00	14.00	γ
orion-90-observer	star	TYC 1897-1639-1	291.84	95.59	9.00	14.00	ε
orion-90-observer	star	TYC 6523-3722-1	246.48	581.62	16.00	14.00	ο²
orion-90-observer	star	TYC 5913-1374-1	515.43	559.02	9.00	14.00	ε
orion-90-observer	star	TYC 96-1462-1	554.76	276.86	18.00	14.00	π³
orion-90-observer	star	TYC 5902-1721-1	499.19	498.43	11.00	14.00	μ
orion-90-observer	star	TYC 6557-4522-1	137.13	604.58	10.00	14.00	ξ
orion-90-observer	star	TYC 754-2356-1	281.95	217.57	10.00	14.00	ξ
orion-90-observer	star	TYC 1877-1716-1	356.99	125.51	11.00	14.00	η
orion-90-observer	star	TYC 662-1546-1	671.45	219.83	10.00	14.00	λ
orion-90-observer	deep sky	Mel022	704.89	99.64	30.00	14.00	M 45
orion-90-observer	deep sky	NGC 1976	450.00	394.64	30.00	14.00	M 42
orion-90-observer	deep sky	NGC 2632	5.00	120.65	30.00	14.00	M 44
orion-90-observer	constellation	Ari	845.38	47.71	36.00	15.00	ARIES
orion-90-observer	constellation	Aur	446.19	25.22	48.00	15.00	AURIGA
orion-90-observer	constellation	CMa	221.76	552.17	81.00	15.00	CANIS MAJOR
orion-90-observer	constellation	CMi	116.34	269.19	81.00	15.00	CANIS MINOR
orion-90-observer	constellation	Cae	485.55	687.74	51.00	15.00	CAELUM
orion-90-observer	constellation	Cet	839.27	278.62	41.00	15.00	CETUS
orion-90-observer	constellation	Cnc	-3.76	202.04	52.00	15.00	CANCER
orion-90-observer	constellation	Col	370.05	678.93	60.00	15.00	COLUMBA
orion-90-observer	constellation	Eri	666.74	505.34	62.00	15.00	ERIDANUS
orion-90-observer	constellation	For	784.66	670.92	52.00	15.00	FORNAX
orion-90-observer	constellation	Gem	211.59	98.09	45.00	15.00	GEMINI
orion-90-observer	constellation	Lep	441.36	510.56	38.00	15.00	LEPUS
orion-90-observer	constellation	Mon	179.89	351.07	79.00	15.00	MONOCEROS
orion-90-observer	constellation	Ori	424.79	274.60	42.00	15.00	ORION
orion-90-observer	constellation	Per	641.03	5.35	53.00	15.00	PERSEUS
orion-90-observer	constellation	Pup	115.63	628.79	42.00	15.00	PUPPIS
orion-90-observer	constellation	Pyx	-18.25	686.66	35.00	15.00	PYXIS
orion-90-observer	constellation	Tau	591.96	190.06	50.00	15.00	TAURUS
nunki-searched	star	TYC 6868-1829-1	455.38	343.50	45.00	14.00	Nunki σ
nunki-searched	star	TYC 1058-3399-1	312.12	2.03	44.00	14.00	Altair α
nunki-searched	star	TYC 6803-2158-1	769.51	390.68	57.00	14.00	Antares α
nunki-searched	star	TYC 7388-1093-1	611.55	461.09	48.00	14.00	Shaula λ
nunki-searched	star	TYC 7401-3471-1	516.63	422.41	89.00	14.00	Kaus Australis ε
nunki-searched	star	TYC 7892-7679-1	593.50	516.59	50.00	14.00	Sargas θ
nunki-searched	star	TYC 7367-804-1	702.80	454.47	56.00	14.00	Larawag ε
nunki-searched	star	TYC 6779-2194-1	847.32	373.82	67.00	14.00	Dschubba δ
nunki-searched	star	TYC 7885-2065-1	591.05	476.53	38.00	14.00	Mula κ
nunki-searched	star	TYC 6232-1333-1	699.15	263.45	42.00	14.00	Sabik η
nunki-searched	star	TYC 5632-1042-1	790.11	226.65	11.00	14.00	ζ
nunki-searched	star	TYC 6885-2837-1	440.06	377.60	11.00	14.00	ζ
nunki-searched	star	TYC 6208-1623-1	844.45	341.20	16.00	14.00	β¹
nunki-searched	star	TYC 7832-2490-1	870.81	640.18	11.00	14.00	β
nunki-searched	star	TYC 6856-2170-1	525.71	379.48	10.00	14.00	δ
nunki-searched	star	TYC 5037-1068-1	864.21	165.92	10.00	14.00	δ
nunki-searched	star	TYC 423-1724-1	638.98	49.28	11.00	14.00	β
nunki-searched	star	TYC 6807-1012-1	749.51	404.02	10.00	14.00	τ
nunki-searched	star	TYC 8350-2600-1	587.76	585.64	12.00	14.00	α
nunki-searched	star	TYC 6861-3180-1	513.54	336.73	10.00	14.00	λ
nunki-searched	star	TYC 8732-2866-1	583.33	644.08	11.00	14.00	β
nunki-searched	star	TYC 6783-2697-1	837.96	410.26	13.00	14.00	π
nunki-searched	star	TYC 6363-1044-1	49.58	304.76	10.00	14.00	δ
nunki-searched	star	TYC 5216-1725-1	62.40	183.72	11.00	14.00	β
nunki-searched	star	TYC 6295-282-1	422.90	293.88	13.00	14.00	π
nunki-searched	star	TYC 7391-2710-1	556.35	387.87	15.00	14.00	γ²
nunki-searched	star	TYC 7840-1432-1	818.33	580.22	10.00	14.00	γ
nunki-searched	star	TYC 7494-1748-1	113.17	523.17	10.00	14.00	γ
nunki-searched	star	TYC 7868-1821-1	688.46	489.77	16.00	14.00	μ¹
nunki-searched	star	TYC 5753-2281-1	255.01	247.31	11.00	14.00	β
nunki-searched	star	TYC 8411-1822-1	285.21	568.27	12.00	14.00	α
nunki-searched	star	TYC 8730-1439-1	618.99	660.53	11.00	14.00	ζ
nunki-searched	star	TYC 7404-7057-1	527.04	446.11	11.00	14.00	η
nunki-searched	star	TYC 7839-2803-1	846.06	589.80	10.00	14.00	δ
nunki-searched	star	TYC 979-2198-1	764.72	6.51	10.00	14.00	κ
nunki-searched	star	TYC 5161-2682-1	264.05	105.60	11.00	14.00	θ
nunki-searched	star	TYC 5042-999-1	851.17	174.63	9.00	14.00	ε
nunki-searched	star	TYC 6829-577-1	656.45	349.20	11.00	14.00	θ
nunki-searched	star	TYC 5102-416-1	538.84	120.14	11.00	14.00	η
nunki-searched	star	TYC 6881-1777-1	430.36	356.81	10.00	14.00	τ
nunki-searched	star	TYC 5678-956-1	589.47	190.95	10.00	14.00	ν
nunki-searched	star	TYC 7847-2505-1	819.71	626.73	9.00	14.00	ε
nunki-searched	star	TYC 469-6227-1	378.27	59.42	10.00	14.00	δ
nunki-searched	star	TYC 7851-1814-1	785.38	530.11	11.00	14.00	η
nunki-searched	star	TYC 5136-2357-1	427.96	138.26	10.00	14.00	λ
nunki-searched	star	TYC 8359-3650-1	502.81	533.63	12.00	14.00	α
nunki-searched	deep sky	NGC 6523	566.96	330.73	23.00	14.00	M 8
nunki-searched	deep sky	NGC 6611	540.02	226.96	30.00	14.00	M 16
nunki-searched	constellation	Aql	314.30	51.20	46.00	15.00	AQUILA
nunki-searched	constellation	Aqr	35.75	196.56	62.00	15.00	AQUARIUS
nunki-searched	constellation	Ara	579.49	632.86	28.00	15.00	ARA
nunki-searched	constellation	Cap	123.75	300.00	86.00	15.00	CAPRICORNUS
nunki-searched	constellation	Cen	850.18	636.60	74.00	15.00	CENTAURUS
nunki-searched	constellation	CrA	384.72	474.81	117.00	15.00	CORONA AUSTRINA
nunki-searched	constellation	Equ	49.96	19.77	63.00	15.00	EQUULEUS
nunki-searched	constellation	Gru	75.22	613.34	35.00	15.00	GRUS
nunki-searched	constellation	Ind	238.41	638.84	39.00	15.00	INDUS
nunki-searched	constellation	Lib	864.38	424.38	36.00	15.00	LIBRA
nunki-searched	constellation	Lup	807.75	586.12	39.00	15.00	LUPUS
nunki-searched	constellation	Mic	159.53	483.88	93.00	15.00	MICROSCOPIUM
nunki-searched	constellation	Nor	691.03	604.21	48.00	15.00	NORMA
nunki-searched	constellation	Oph	689.63	166.13	71.00	15.00	OPHIUCHUS
nunki-searched	constellation	Pav	373.71	677.74	36.00	15.00	PAVO
nunki-searched	constellation	PsA	4.61	479.86	105.00	15.00	PISCIS AUSTRINUS
nunki-searched	constellation	Sco	680.39	442.24	59.00	15.00	SCORPIUS
nunki-searched	constellation	Sct	465.64	178.37	52.00	15.00	SCUTUM
nunki-searched	constellation	Ser	562.03	158.53	97.00	15.00	SERPENS CAPUT
nunki-searched	constellation	Sgr	399.77	367.73	79.00	15.00	SAGITTARIUS
nunki-searched	constellation	Tel	461.25	536.81	83.00	15.00	TELESCOPIUM
orion-18-selected	star	TYC 113-1856-1	540.73	27.19	56.00	14.00	Bellatrix γ
orion-18-selected	star	TYC 4766-2450-1	403.28	403.12	52.00	14.00	Alnilam ε
orion-18-selected	star	TYC 4771-1188-1	346.82	439.94	51.00	14.00	Alnitak ζ
orion-18-selected	star	TYC 4766-2445-1	455.16	358.33	54.00	14.00	Mintaka δ
orion-18-selected	star	TYC 4778-1401-1	412.54	637.64	47.00	14.00	Hatysa ι
orion-18-selected	star	TYC 4759-1671-1	755.59	597.79	46.00	14.00	Cursa β
orion-18-selected	star	TYC 4764-1639-1	633.43	685.20	10.00	14.00	τ
orion-18-selected	star	TYC 4757-1588-1	548.05	462.50	11.00	14.00	η
orion-18-selected	star	TYC 4771-1196-1	371.01	472.58	11.00	14.00	σ
orion-18-selected	star	TYC 85-2362-1	872.02	257.57	18.00	14.00	π⁶
orion-18-selected	star	TYC 103-2863-1	686.79	201.02	11.00	14.00	ρ
orion-18-selected	deep sky	NGC 1976	437.20	611.58	30.00	14.00	M 42
orion-18-selected	deep sky	NGC 1982	415.52	605.47	30.00	14.00	M 43
orion-18-selected	deep sky	NGC 2068	271.58	339.56	30.00	14.00	M 78
orion-18-selected	constellation	Eri	801.71	566.44	62.00	15.00	ERIDANUS
orion-18-selected	constellation	Ori	400.27	288.59	42.00	15.00	ORION
