id,ra1,dec1,ra2,dec2
Dor,80.469680,-69.886389,81.463939,-69.898359
Dor,81.463939,-69.898359,82.458762,-69.910363
Dor,82.458762,-69.910363,83.454154,-69.922399
Dor,83.454154,-69.922399,84.450115,-69.934461
Dor,84.450115,-69.934461,85.446649,-69.946546
Dor,85.446649,-69.946546,86.443757,-69.958651
Dor,86.443757,-69.958651,87.441442,-69.970772
Dor,87.441442,-69.970772,88.439705,-69.982906
Dor,88.439705,-69.982906,89.438547,-69.995048
Dor,89.438547,-69.995048,90.437971,-70.007195
Dor,90.437971,-70.007195,91.437977,-70.019344
Dor,91.437977,-70.019344,92.438567,-70.031490
Dor,92.438567,-70.031490,93.439741,-70.043631
Dor,93.439741,-70.043631,94.441501,-70.055761
Dor,94.441501,-70.055761,95.443846,-70.067878
Dor,95.443846,-70.067878,96.446777,-70.079978
Dor,96.446777,-70.079978,97.450295,-70.092057
Dor,97.450295,-70.092057,98.454399,-70.104111
Dor,98.454400,-70.104100,98.553100,-69.104693
Dor,98.553100,-69.104693,98.643174,-68.105234
Dor,98.643174,-68.105234,98.725754,-67.105730
Dor,98.725754,-67.105730,98.801780,-66.106186
Dor,98.801780,-66.106186,98.872046,-65.106609
Dor,98.872046,-65.106609,98.937218,-64.107000
Dor,98.937200,-64.107000,97.961818,-64.095294
Dor,97.961818,-64.095294,96.986848,-64.083563
Dor,96.986848,-64.083563,96.012290,-64.071810
Dor,96.012290,-64.071810,95.038146,-64.060039
Dor,95.038146,-64.060039,94.064413,-64.048253
Dor,94.064413,-64.048253,93.091093,-64.036456
Dor,93.091093,-64.036456,92.118185,-64.024650
Dor,92.118185,-64.024650,91.145689,-64.012840
Dor,91.145689,-64.012840,90.173604,-64.001029
Dor,90.173600,-64.001100,90.219778,-63.251370
Dor,90.219778,-63.251370,90.263619,-62.501626
Dor,90.263619,-62.501626,90.305310,-61.751868
Dor,90.305310,-61.751868,90.345018,-61.002099
Dor,90.345100,-61.002100,89.407993,-60.990712
Dor,89.407993,-60.990712,88.471222,-60.979328
Dor,88.471222,-60.979328,87.534786,-60.967952
Dor,87.534786,-60.967952,86.598684,-60.956587
Dor,86.598684,-60.956587,85.662915,-60.945235
Dor,85.662915,-60.945235,84.727479,-60.933900
Dor,84.727479,-60.933900,83.792374,-60.922585
Dor,83.792374,-60.922585,82.857600,-60.911292
Dor,82.857600,-60.911300,82.901079,-60.036569
Dor,82.901079,-60.036569,82.942314,-59.161825
Dor,82.942314,-59.161825,82.981492,-58.287068
Dor,82.981492,-58.287068,83.018781,-57.412300
Dor,83.018800,-57.412300,82.083919,-57.401028
Dor,82.083919,-57.401028,81.149324,-57.389785
Dor,81.149324,-57.389785,80.215015,-57.378572
Dor,80.215015,-57.378572,79.280989,-57.367394
Dor,79.280989,-57.367394,78.347245,-57.356253
Dor,78.347245,-57.356253,77.413783,-57.345152
Dor,77.413783,-57.345152,76.480601,-57.334094
Dor,76.480601,-57.334094,75.547697,-57.323081
Dor,75.547700,-57.323000,75.582234,-56.448213
Dor,75.582234,-56.448213,75.615214,-55.573417
Dor,75.615214,-55.573417,75.646756,-54.698612
Dor,75.646756,-54.698612,75.676967,-53.823800
Dor,75.677000,-53.823800,74.743751,-53.812830
Dor,74.743751,-53.812830,73.810744,-53.801910
Dor,73.810744,-53.801910,72.877978,-53.791045
Dor,72.877978,-53.791045,71.945450,-53.780238
Dor,71.945450,-53.780238,71.013160,-53.769490
Dor,71.013160,-53.769490,70.081106,-53.758804
Dor,70.081106,-53.758804,69.149286,-53.748185
Dor,69.149286,-53.748185,68.217699,-53.737633
Dor,68.217700,-53.737600,68.244067,-52.904413
Dor,68.244067,-52.904413,68.269438,-52.071220
Dor,68.269438,-52.071220,68.293880,-51.238022
Dor,68.293880,-51.238022,68.317452,-50.404819
Dor,68.317452,-50.404819,68.340210,-49.571612
Dor,68.340210,-49.571612,68.362203,-48.738400
Dor,68.362200,-48.738400,67.492001,-48.728606
Dor,67.492001,-48.728606,66.621969,-48.718876
Dor,66.621969,-48.718876,65.752103,-48.709212
Dor,65.752103,-48.709212,64.882402,-48.699616
Dor,64.882400,-48.699700,63.971389,-48.689722
Dor,63.971389,-48.689722,63.060556,-48.679825
Dor,63.060556,-48.679825,62.149900,-48.670009
Dor,62.149900,-48.670000,62.124792,-49.669853
Dor,62.124792,-49.669853,62.098630,-50.669700
Dor,62.098600,-50.669700,61.167962,-50.659755
Dor,61.167962,-50.659755,60.237517,-50.649901
Dor,60.237517,-50.649901,59.307264,-50.640142
Dor,59.307264,-50.640142,58.377201,-50.630479
Dor,58.377200,-50.630500,58.358357,-51.352603
Dor,58.358357,-51.352603,58.338910,-52.074703
Dor,58.338910,-52.074703,58.318823,-52.796800
Dra,140.615500,72.974100,140.709601,73.918172
Dra,140.709601,73.918172,140.815111,74.862198
Dra,140.815111,74.862198,140.934307,75.806168
Dra,140.934307,75.806168,141.070115,76.750071
Dra,141.070115,76.750071,141.226358,77.693892
Dra,141.226358,77.693892,141.408125,78.637609
Dra,141.408125,78.637609,141.622349,79.581196
Dra,141.622349,79.581196,141.878723,80.524611
Dra,141.878723,80.524611,142.191217,81.467800
Dra,142.191200,81.467800,143.107120,81.460458
Dra,143.107120,81.460458,144.022320,81.453267
Dra,144.022320,81.453267,144.936818,81.446228
Dra,144.936818,81.446228,145.850630,81.439342
Dra,145.850630,81.439342,146.763774,81.432612
Dra,146.763774,81.432612,147.676265,81.426038
Dra,147.676265,81.426038,148.588122,81.419623
Dra,148.588122,81.419623,149.499360,81.413368
Dra,149.499360,81.413368,150.409997,81.407274
Dra,150.409997,81.407274,151.320051,81.401344
Dra,151.320051,81.401344,152.229537,81.395577
Dra,152.229537,81.395577,153.138474,81.389976
Dra,153.138474,81.389976,154.046878,81.384542
Dra,154.046878,81.384542,154.954766,81.379277
Dra,154.954766,81.379277,155.862156,81.374181
Dra,155.862156,81.374181,156.769065,81.369255
Dra,156.769065,81.369255,157.675510,81.364501
Dra,157.675510,81.364501,158.581509,81.359920
Dra,158.581509,81.359920,159.487078,81.355513
Dra,159.487078,81.355513,160.392235,81.351281
Dra,160.392235,81.351281,161.296998,81.347225
Dra,161.296998,81.347225,162.201383,81.343345
Dra,162.201383,81.343345,163.105408,81.339644
Dra,163.105400,81.339600,162.947289,80.339929
Dra,162.947289,80.339929,162.818582,79.340200
Dra,162.818600,79.340200,163.720896,79.336681
Dra,163.720896,79.336681,164.622925,79.333338
Dra,164.622925,79.333338,165.524700,79.330172
Dra,165.524700,79.330172,166.426236,79.327183
Dra,166.426236,79.327183,167.327546,79.324372
Dra,167.327546,79.324372,168.228645,79.321740
Dra,168.228645,79.321740,169.129547,79.319287
Dra,169.129547,79.319287,170.030266,79.317014
Dra,170.030266,79.317014,170.930815,79.314921
Dra,170.930815,79.314921,171.831209,79.313010
Dra,171.831209,79.313010,172.731463,79.311279
Dra,172.731463,79.311279,173.631589,79.309730
Dra,173.631589,79.309730,174.531603,79.308364
Dra,174.531600,79.308300,174.493902,78.308337
Dra,174.493902,78.308337,174.462070,77.308370
Dra,174.462070,77.308370,174.434816,76.308400
Dra,174.434800,76.308400,175.364464,76.307178
Dra,175.364464,76.307178,176.294058,76.306148
Dra,176.294058,76.306148,177.223593,76.305311
Dra,177.223593,76.305311,178.153081,76.304665
Dra,178.153081,76.304665,179.082535,76.304213
Dra,179.082535,76.304213,180.011966,76.303953
Dra,180.011966,76.303953,180.941387,76.303885
Dra,180.941387,76.303885,181.870810,76.304011
Dra,181.870810,76.304011,182.800247,76.304329
Dra,182.800247,76.304329,183.729710,76.304840
Dra,183.729710,76.304840,184.659211,76.305544
Dra,184.659211,76.305544,185.588762,76.306440
Dra,185.588762,76.306440,186.518376,76.307528
Dra,186.518376,76.307528,187.448064,76.308808
Dra,187.448064,76.308808,188.377839,76.310279
Dra,188.377839,76.310279,189.307712,76.311942
Dra,189.307712,76.311942,190.237696,76.313795
Dra,190.237696,76.313795,191.167803,76.315839
Dra,191.167803,76.315839,192.098045,76.318073
Dra,192.098045,76.318073,193.028434,76.320496
Dra,193.028434,76.320496,193.958981,76.323107
Dra,193.958981,76.323107,194.889699,76.325906
Dra,194.889699,76.325906,195.820600,76.328893
Dra,195.820600,76.328900,195.875859,75.328997
Dra,195.875859,75.328997,195.924211,74.329083
Dra,195.924211,74.329083,195.966898,73.329160
Dra,195.966898,73.329160,196.004884,72.329229
Dra,196.004884,72.329229,196.038923,71.329291
Dra,196.038923,71.329291,196.069619,70.329348
Dra,196.069619,70.329348,196.097457,69.329400
Dra,196.097500,69.329400,197.066433,69.332704
Dra,197.066433,69.332704,198.035514,69.336205
Dra,198.035514,69.336205,199.004750,69.339903
Dra,199.004750,69.339903,199.974150,69.343796
Dra,199.974150,69.343796,200.943723,69.347883
Dra,200.943723,69.347883,201.913477,69.352163
Dra,201.913477,69.352163,202.883421,69.356634
Dra,202.883421,69.356634,203.853562,69.361297
Dra,203.853562,69.361297,204.823910,69.366148
Dra,204.823910,69.366148,205.794473,69.371188
Dra,205.794473,69.371188,206.765259,69.376414
Dra,206.765259,69.376414,207.736276,69.381825
Dra,207.736276,69.381825,208.707533,69.387420
Dra,208.707533,69.387420,209.679037,69.393197
Dra,209.679037,69.393197,210.650797,69.399154
Dra,210.650800,69.399100,210.698822,68.399267
Dra,210.698822,68.399267,210.742790,67.399422
Dra,210.742790,67.399422,210.783219,66.399566
Dra,210.783219,66.399566,210.820542,65.399700
Dra,210.820600,65.399700,211.760080,65.405627
Dra,211.760080,65.405627,212.699769,65.411718
Dra,212.699769,65.411718,213.639673,65.417972
Dra,213.639673,65.417972,214.579798,65.424387
Dra,214.579798,65.424387,215.520150,65.430961
Dra,215.520150,65.430961,216.460734,65.437693
Dra,216.460734,65.437693,217.401556,65.444581
Dra,217.401556,65.444581,218.342623,65.451623
Dra,218.342623,65.451623,219.283938,65.458817
Dra,219.283938,65.458817,220.225508,65.466161
Dra,220.225508,65.466161,221.167339,65.473653
Dra,221.167339,65.473653,222.109435,65.481292
Dra,222.109435,65.481292,223.051803,65.489075
Dra,223.051803,65.489075,223.994447,65.497000
Dra,223.994447,65.497000,224.937373,65.505066
Dra,224.937373,65.505066,225.880585,65.513269
Dra,225.880585,65.513269,226.824090,65.521608
Dra,226.824090,65.521608,227.767892,65.530081
Dra,227.767892,65.530081,228.711996,65.538685
Dra,228.711996,65.538685,229.656408,65.547418
Dra,229.656408,65.547418,230.601131,65.556278
Dra,230.601131,65.556278,231.546171,65.565262
Dra,231.546171,65.565262,232.491533,65.574369
Dra,232.491533,65.574369,233.437221,65.583594
Dra,233.437221,65.583594,234.383240,65.592937
Dra,234.383240,65.592937,235.329594,65.602394
Dra,235.329600,65.602300,235.280989,66.402056
Dra,235.280989,66.402056,235.229168,67.201796
Dra,235.229168,67.201796,235.173787,68.001518
Dra,235.173787,68.001518,235.114443,68.801221
Dra,235.114443,68.801221,235.050667,69.600901
Dra,235.050600,69.600900,236.031660,69.610820
Dra,236.031660,69.610820,237.013169,69.620859
Dra,237.013169,69.620859,237.995135,69.631013
Dra,237.995135,69.631013,238.977562,69.641280
Dra,238.977562,69.641280,239.960457,69.651657
Dra,239.960457,69.651657,240.943825,69.662141
Dra,240.943825,69.662141,241.927672,69.672729
Dra,241.927672,69.672729,242.912003,69.683417
